TCP | 03/29/1999 08:16:13 | 172.16.114.168:2000 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8479 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22824 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25907 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5305 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:01:33 | 172.16.112.149:10612 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:26041 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:42:43 | 172.16.112.149:9462 | 205.228.184.152:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10867 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18478 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:05 | 197.182.91.233:3143 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18012 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11333 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8805 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20563 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25910 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:55:53 | 172.16.113.204:24609 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 09:06:43 | 172.16.112.149:27438 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8866 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4802 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18689 | 199.95.74.97:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24357 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26672 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:14 | 172.16.112.149:24850 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:35 | 194.7.248.153:3655 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31785 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10285 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:18 | 172.16.117.111:3141 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:48:22 | 172.16.116.44:15186 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:20997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:44:30 | 196.37.75.158:3139 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.116.194:19123 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4250 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:57:16 | 172.16.116.44:27745 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5270 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:40:48 | 172.16.112.149:8258 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12612 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:38:43 | 172.16.117.111:5210 | 205.188.146.109:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13856 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 08:59:30 | 172.16.112.149:4409 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5395 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.116.44:20596 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:10:41 | 172.16.112.194:1241 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5140 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:35 | 172.16.112.149:23103 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24648 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:20 | 172.16.112.149:28008 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18761 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:01:01 | 195.115.218.108:4104 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:48:22 | 172.16.112.149:15263 | 165.1.76.100:80 | Normal
TCP | 03/29/1999 08:38:27 | 172.16.117.52:4930 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:24102 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:03:58 | 172.16.114.148:1174 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14400 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:45:43 | 172.16.117.111:12400 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8254 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.112.149:31843 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:18 | 172.16.112.149:18805 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:24:25 | 172.16.113.204:2113 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 08:57:08 | 172.16.112.149:26932 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14460 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20856 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:56:47 | 172.16.112.149:26493 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.117.52:4656 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6411 | 205.188.146.109:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12549 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24671 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13368 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.112.149:16975 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7783 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:41:08 | 172.16.114.148:8283 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14627 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:14 | 172.16.117.52:21873 | 208.216.182.15:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21308 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8800 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:19 | 172.16.112.149:22135 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:55 | 172.16.112.149:1113 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18461 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:50:23 | 172.16.116.44:16486 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19558 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28809 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17985 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:05:25 | 172.16.112.149:22933 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:02:22 | 197.218.177.69:1170 | 172.16.113.105:25 | Normal
UDP | 03/29/1999 08:00:03 | 192.168.1.10:53 | 172.16.112.20:53 | Attack
UDP | 03/29/1999 08:03:27 | 172.16.112.20:1138 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10523 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:02:36 | 172.16.112.149:13492 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18261 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:04:18 | 172.16.112.149:18735 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:44 | 172.16.112.149:27533 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11525 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8257 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:08 | 172.16.112.149:18545 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.112.149:3908 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21717 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:18991 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.117.52:7973 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:18988 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:59:29 | 172.16.112.149:4273 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5141 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17523 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17124 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16435 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10799 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10260 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:06:49 | 172.16.112.149:27659 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.112.149:23591 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:13 | 172.16.114.207:16467 | 204.123.2.66:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.112.149:2112 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6235 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:1687 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3147 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.117.111:29906 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:43:39 | 172.16.114.207:10996 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:4930 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28696 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:03:18 | 172.16.112.149:16141 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:11:56 | 172.16.112.20:1661 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:03:57 | 172.16.112.149:18475 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:31 | 172.16.112.149:23622 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19751 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:19 | 172.16.112.149:9475 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13920 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 08:47:00 | 172.16.113.204:13022 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 08:55:02 | 172.16.114.148:21598 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11782 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:09 | 172.16.116.194:2441 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14364 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21526 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:2005 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2739 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:59:19 | 172.16.112.149:4172 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10931 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:12:44 | 196.37.75.158:2105 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:10002 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:03:45 | 172.16.112.149:17333 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:39 | 172.16.112.149:8467 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2938 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.117.111:29841 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24667 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:52:33 | 172.16.114.168:19532 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2132 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:43:39 | 172.16.114.207:11121 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10363 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22690 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:44:02 | 197.182.91.233:3136 | 172.16.114.50:25 | Normal
TCP | 03/29/1999 08:50:40 | 172.16.116.194:16664 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7276 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:00:04 | 172.16.112.194:1024 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:01:03 | 172.16.114.169:1028 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2305 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:44 | 172.16.113.204:5143 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28714 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:55 | 172.16.112.149:12297 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16441 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:33 | 172.16.112.149:8294 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10253 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26744 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:34 | 172.16.112.149:16502 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20605 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:56:30 | 172.16.112.149:25656 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21372 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:54:15 | 172.16.117.111:21060 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31696 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18196 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 08:49:40 | 172.16.114.207:16293 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:04:24 | 197.218.177.69:1207 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:17:41 | 172.16.112.149:2038 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20593 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:50:31 | 172.16.115.87:16523 | 204.71.177.168:80 | Normal
TCP | 03/29/1999 09:03:03 | 172.16.112.149:15237 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:20 | 172.16.112.149:22575 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18077 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5147 | 209.67.228.53:80 | Normal
TCP | 03/29/1999 08:48:08 | 172.16.117.52:14864 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27189 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4737 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:18 | 172.16.116.194:18804 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:04:18 | 172.16.114.169:1197 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:03:56 | 172.16.112.149:18301 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:20:28 | 135.13.216.191:2190 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 08:56:18 | 172.16.112.149:24920 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:24 | 172.16.112.149:19555 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4195 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:01:33 | 172.16.112.149:10539 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.117.52:28745 | 194.131.104.212:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31506 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20079 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:4037 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:05:30 | 172.16.112.149:23252 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:16 | 172.16.114.148:8677 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18458 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24688 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.112.149:2076 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:2804 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3335 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:44 | 172.16.112.149:27455 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:52:16 | 172.16.112.207:18976 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:3654 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:48:22 | 172.16.116.44:15249 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:26996 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.112.149:23716 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:25 | 172.16.112.149:22639 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:21061 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.113.84:20545 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.117.52:28207 | 151.193.131.161:80 | Normal
TCP | 03/29/1999 09:06:32 | 172.16.112.149:27228 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:55 | 172.16.114.148:8322 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22754 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:26 | 172.16.115.87:14041 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7135 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22648 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7275 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21707 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26720 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:37:52 | 172.16.117.111:4621 | 209.143.199.30:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12439 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:25 | 172.16.117.52:8315 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2672 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11332 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28653 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:57:21 | 172.16.116.44:28524 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:47:26 | 172.16.115.87:13981 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 08:45:17 | 172.16.117.52:11906 | 159.133.105.3:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6234 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18528 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17942 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4219 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:50:44 | 172.16.117.111:16857 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:00:38 | 172.16.112.149:8318 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.115.87:12469 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:23904 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10402 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7276 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10867 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:13103 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:58:09 | 172.16.112.149:30239 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2131 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7396 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18484 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:20 | 172.16.112.149:8288 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 08:36:15 | 172.16.112.149:3327 | 209.67.228.53:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9334 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22818 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:19 | 172.16.112.149:25186 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:32 | 172.16.112.149:8288 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10568 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8248 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.116.44:13116 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:43:19 | 172.16.112.149:9617 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3903 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10870 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:06:32 | 172.16.112.149:27200 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:58 | 172.16.112.149:14927 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12613 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17268 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:15912 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:48:08 | 172.16.117.52:14857 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30811 | 207.25.71.30:80 | Normal
TCP | 03/29/1999 08:57:08 | 172.16.112.149:26923 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20592 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.115.87:12547 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 08:58:27 | 172.16.116.194:30737 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.112.149:30797 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26736 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4804 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:48:22 | 172.16.116.44:15395 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:20 | 172.16.116.44:4194 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:02:41 | 172.16.112.149:14132 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:55 | 172.16.112.149:9270 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:04 | 172.16.112.149:6211 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:45 | 172.16.112.149:11330 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2140 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:09 | 172.16.116.194:2575 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2610 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:02:47 | 172.16.112.149:14457 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:51 | 172.16.117.111:5960 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:18998 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:00:04 | 172.16.112.149:6167 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:27 | 172.16.117.52:5139 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16428 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:01:12 | 172.16.112.149:10237 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:9056 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:31 | 172.16.112.149:23621 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:09 | 172.16.112.100:3897 | 207.51.18.23:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13371 | 207.121.184.81:80 | Normal
