TCP | 03/29/1999 08:56:13 | 172.16.112.149:24699 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:54 | 172.16.112.149:9267 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8479 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:18:54 | 172.16.112.149:31188 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:24:26 | 172.16.114.207:15014 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22824 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:45 | 172.16.112.149:5750 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:43 | 172.16.112.149:9462 | 205.228.184.152:80 | Normal
TCP | 03/29/1999 09:13:11 | 172.16.117.111:14411 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10867 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:49 | 172.16.114.207:30735 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:09:18 | 172.16.112.149:4115 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:51 | 172.16.114.207:24607 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18478 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:54 | 172.16.114.207:24701 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:47:05 | 197.182.91.233:3143 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8805 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20563 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25910 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:55:53 | 172.16.113.204:24609 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4802 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:24:02 | 172.16.112.149:13461 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26672 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:56 | 172.16.112.149:11367 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:15:46 | 172.16.112.149:21534 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:35 | 194.7.248.153:3655 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:20:40 | 172.16.112.149:5283 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10285 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:04 | 172.16.112.149:25270 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:18 | 172.16.117.111:3141 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:20997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:44:30 | 196.37.75.158:3139 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.116.194:19123 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:57:16 | 172.16.116.44:27745 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:07:08 | 172.16.112.149:28756 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:22 | 172.16.112.149:18044 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:54:44 | 196.37.75.158:18825 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5270 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:13:54 | 172.16.116.44:16490 | 134.152.108.50:80 | Normal
TCP | 03/29/1999 12:22:51 | 194.7.248.153:23672 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13856 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 12:09:24 | 196.37.75.158:22516 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5395 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:49 | 172.16.116.44:20596 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:24:18 | 172.16.112.149:14393 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:07:06 | 172.16.114.169:28745 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24648 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24651 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:24102 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:43 | 172.16.117.111:12400 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 09:17:53 | 172.16.112.149:27752 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:58:54 | 135.8.60.182:8314 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 08:57:08 | 172.16.112.149:26932 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24684 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.117.52:4656 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:37:41 | 197.182.91.233:6353 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12549 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24671 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:26:27 | 197.218.177.69:4929 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:22:32 | 172.16.112.149:10035 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:40 | 172.16.112.149:12408 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:14:56 | 172.16.114.207:23342 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:23:18 | 172.16.112.149:11835 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.112.149:16975 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:08 | 172.16.114.148:8283 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14627 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:58 | 172.16.112.149:13919 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:14 | 172.16.117.52:21873 | 208.216.182.15:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21308 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:14:12 | 172.16.112.149:17530 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:50:30 | 197.218.177.69:8248 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 12:18:18 | 195.115.218.108:23118 | 172.16.114.50:23 | Normal
TCP | 03/29/1999 08:58:55 | 172.16.112.149:1113 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:23 | 172.16.116.44:16486 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 11:38:31 | 196.227.33.189:17462 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19558 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:22:21 | 196.227.33.189:15638 | 172.16.114.148:21 | Normal
TCP | 03/29/1999 09:14:00 | 172.16.112.149:16651 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28809 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:25 | 172.16.112.149:22933 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:46:36 | 172.16.112.207:28731 | 197.182.91.233:25 | Attack
TCP | 03/29/1999 12:39:22 | 195.115.218.108:25122 | 172.16.113.204:25 | Normal
UDP | 03/29/1999 08:00:03 | 192.168.1.10:53 | 172.16.112.20:53 | Attack
TCP | 03/29/1999 09:18:37 | 172.16.112.149:29786 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:03:27 | 172.16.112.20:1138 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10523 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 11:13:51 | 172.16.113.105:32417 | 194.7.248.153:23 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18261 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:04:18 | 172.16.112.149:18735 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:52 | 172.16.114.207:24648 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:21:35 | 172.16.114.207:8239 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 12:14:05 | 197.182.91.233:22912 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:19:00 | 172.16.112.149:31254 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:15:34 | 172.16.112.149:20602 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:54 | 172.16.116.44:19188 | 131.84.1.34:80 | Normal
TCP | 03/29/1999 09:14:03 | 172.16.117.111:16857 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 11:09:52 | 194.27.251.21:14926 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:59:29 | 172.16.112.149:4273 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:08:56 | 172.16.112.149:2672 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5141 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17523 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17124 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10799 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.112.149:23591 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:13 | 172.16.114.207:16467 | 204.123.2.66:80 | Normal
TCP | 03/29/1999 09:07:41 | 172.16.112.149:29974 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:21:16 | 195.73.151.50:11271 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6235 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 11:57:58 | 196.227.33.189:20372 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:21:35 | 172.16.114.207:8242 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3147 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:4930 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28696 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:03:18 | 172.16.112.149:16141 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:26 | 172.16.112.207:6632 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 10:25:41 | 172.16.114.169:25126 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 09:07:21 | 172.16.116.44:28978 | 208.240.76.6:80 | Normal
TCP | 03/29/1999 09:03:57 | 172.16.112.149:18475 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:31 | 172.16.112.149:23622 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19751 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:07 | 172.16.112.149:3170 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:24 | 172.16.112.149:20566 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:52 | 172.16.116.44:6204 | 162.140.64.24:80 | Normal
TCP | 03/29/1999 10:55:21 | 135.13.216.191:13393 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11782 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:45 | 172.16.112.149:2215 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:09 | 172.16.116.194:2441 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:17:25 | 172.16.112.149:26327 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:54:51 | 195.115.218.108:8298 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:10:06 | 172.16.116.44:5397 | 206.62.132.69:80 | Normal
TCP | 03/29/1999 09:11:56 | 172.16.112.149:11365 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:46 | 172.16.112.149:21531 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21526 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:2005 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:21:39 | 135.13.216.191:15637 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10931 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:21:25 | 172.16.112.149:7465 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:14 | 172.16.112.149:25619 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:10002 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:03:45 | 172.16.112.149:17333 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2938 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.117.111:29841 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2132 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 10:16:14 | 194.27.251.21:10331 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 12:06:35 | 195.115.218.108:21321 | 172.16.112.100:21 | Attack
TCP | 03/29/1999 09:14:51 | 172.16.112.149:19121 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:44:02 | 197.182.91.233:3136 | 172.16.114.50:25 | Normal
TCP | 03/29/1999 08:50:40 | 172.16.116.194:16664 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 12:41:25 | 172.16.112.207:16750 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7276 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:19:33 | 172.16.112.50:32869 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 09:01:55 | 172.16.112.149:12297 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16441 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:32:56 | 172.16.114.168:15006 | 197.218.177.69:21 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10253 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26744 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:45 | 172.16.112.149:10766 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:47 | 172.16.114.207:30114 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:08:45 | 172.16.112.149:2218 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:13 | 196.37.75.158:4231 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:03:34 | 172.16.112.149:16502 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:30 | 172.16.112.149:25656 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:07 | 172.16.112.149:11625 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:42 | 172.16.112.149:30102 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21372 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 11:32:17 | 196.227.33.189:16484 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:04:24 | 197.218.177.69:1207 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:17:41 | 172.16.112.149:2038 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20593 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 12:33:40 | 172.16.112.194:15431 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 12:49:49 | 194.7.248.153:26954 | 172.16.114.148:21 | Normal
TCP | 03/29/1999 09:03:03 | 172.16.112.149:15237 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:20 | 172.16.112.149:22575 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:24 | 172.16.112.149:7331 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:57 | 172.16.112.149:22166 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5147 | 209.67.228.53:80 | Normal
TCP | 03/29/1999 08:48:08 | 172.16.117.52:14864 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:19:06 | 172.16.112.149:31505 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:16:25 | 197.218.177.69:10368 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4737 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:35 | 172.16.112.149:16293 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:04:18 | 172.16.114.169:1197 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:03:56 | 172.16.112.149:18301 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:20:28 | 135.13.216.191:2190 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 08:56:18 | 172.16.112.149:24920 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:00 | 172.16.112.149:31247 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:24 | 172.16.112.149:19555 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:12:40 | 196.227.33.189:22579 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4195 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:11:40 | 172.16.112.149:10332 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:09 | 172.16.112.149:14353 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.117.52:28745 | 194.131.104.212:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31506 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:4037 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:39:49 | 197.218.177.69:6801 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18458 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24688 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:06 | 172.16.112.149:31504 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:2804 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 12:49:27 | 194.7.248.153:26890 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3335 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:44 | 172.16.112.149:27455 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:03:56 | 195.115.218.108:8954 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 11:09:27 | 196.227.33.189:14862 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:48:22 | 172.16.116.44:15249 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:26996 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.112.149:23716 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:47:01 | 197.218.177.69:12876 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 10:13:21 | 194.27.251.21:9877 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 08:55:25 | 172.16.112.149:22639 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:21061 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.113.84:20545 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.117.52:28207 | 151.193.131.161:80 | Normal
TCP | 03/29/1999 10:31:37 | 194.7.248.153:12363 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:41:55 | 172.16.114.148:8322 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 09:21:28 | 196.37.75.158:4492 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:47:26 | 172.16.115.87:14041 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:12:02 | 172.16.112.149:11561 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:46 | 172.16.112.149:16446 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7135 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 11:40:22 | 195.73.151.50:17525 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:21:31 | 172.16.112.149:7910 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:18:22 | 196.37.75.158:10768 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:09:33 | 172.16.116.44:4172 | 206.62.132.69:80 | Normal
TCP | 03/29/1999 09:24:24 | 172.16.114.207:14460 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 12:48:47 | 194.7.248.153:26715 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21707 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:37:52 | 172.16.117.111:4621 | 209.143.199.30:80 | Normal
TCP | 03/29/1999 11:34:03 | 172.16.113.204:2675 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 10:30:21 | 172.16.114.207:26579 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:41:25 | 172.16.117.52:8315 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 09:17:42 | 172.16.112.149:27170 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:52 | 172.16.112.149:29315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24676 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11332 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 11:08:37 | 196.227.33.189:14859 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:54:38 | 172.16.113.105:20577 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:57:21 | 172.16.116.44:28524 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 11:01:51 | 135.13.216.191:14272 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:45:17 | 172.16.117.52:11906 | 159.133.105.3:80 | Normal
TCP | 03/29/1999 09:24:13 | 172.16.112.149:13940 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6234 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17942 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 11:02:40 | 172.16.114.148:30405 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 09:18:10 | 172.16.112.149:28738 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.115.87:12469 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:23904 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7276 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:13103 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:25:25 | 172.16.112.149:17591 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:09:04 | 172.16.112.149:22055 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:58:09 | 172.16.112.149:30239 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7396 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:41:20 | 172.16.112.149:8288 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 09:09:46 | 172.16.112.149:4311 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:54 | 172.16.117.111:27883 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:19:54 | 172.16.116.44:2652 | 162.140.64.24:80 | Normal
TCP | 03/29/1999 09:21:19 | 172.16.112.149:7207 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:19 | 172.16.112.149:25186 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:32 | 172.16.112.149:8288 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:43:17 | 197.218.177.69:7191 | 172.16.112.100:80 | Normal
UDP | 03/29/1999 09:20:02 | 172.16.114.148:1355 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:40 | 172.16.117.52:4234 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 12:40:30 | 135.8.60.182:25461 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 09:09:41 | 172.16.112.149:4267 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8248 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:53 | 172.16.112.149:13855 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:32 | 172.16.112.50:32868 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 08:43:19 | 172.16.112.149:9617 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:14:17 | 172.16.112.149:17719 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10870 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:10:32 | 172.16.112.149:6982 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:58 | 172.16.112.149:14927 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12613 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17268 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 10:34:23 | 152.169.215.104:1107 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 10:19:59 | 172.16.112.50:32900 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 09:49:49 | 194.27.251.21:8234 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:15912 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30811 | 207.25.71.30:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20592 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 11:34:13 | 135.13.216.191:16510 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 08:58:27 | 172.16.116.194:30737 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.112.149:30797 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:14 | 172.16.112.149:6251 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26736 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4804 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:11:51 | 172.16.112.149:10802 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:51 | 172.16.114.207:24610 | 209.67.29.11:80 | Normal
